url,response code,novelty score,importance score,url_rank,visited_at,webpage_size
http://aheadofthecurve-thebook.com/urls.html,200,0.5,0,0.25,20:44:17,141598
http://bespokeinvest.typepad.com/bespoke/,200,0.5,0,0.25,20:44:18,73555
http://auto.china.com/,200,0.5,0,0.25,20:44:20,445250
http://auto.chexun.com/,200,0.5,0,0.25,20:44:23,44484
http://123.sogou.com/,200,0.5,0,0.25,20:44:27,191216
http://auto.ifeng.com/,200,0.5,0,0.25,20:44:29,180048
http://auto.sina.com.cn/,200,0.5,0,0.25,20:44:34,332320
http://auto.people.com.cn/,200,0.5,0,0.25,20:44:37,256
http://3g.china.com/auto,200,0.5,12,6.25,20:44:39,20518
http://auto.cnr.cn/,200,0.5,0,0.25,20:44:39,44345
http://auto.hexun.com/,200,0.5,0,0.25,20:44:41,60611
http://auto.sohu.com/,200,0.5,1,0.75,20:44:42,38260
http://beijing.anjuke.com/,200,0.5,0,0.25,20:44:45,46254
http://betweenthenumbers.net/,200,0.5,0,0.25,20:44:49,80504
http://beijing.8684.cn/,200,0.5,0,0.25,20:44:50,23484
http://bj.auto.sina.com.cn/,200,0.5,0,0.25,20:44:55,82361
http://apps.weibo.com/1920790895/8rYu1uHD/?key=n-845700-refer=auto,200,0.5,0,0.25,20:45:01,12568
http://beijing.auto.sina.com.cn/,200,0.5,65,32.75,20:45:04,82361
http://bj.fang.com/,200,0.5,0,0.25,20:45:10,386558
http://bj.leju.com/,200,0.5,1,0.75,20:45:13,341070
http://beijing.chekb.com/,200,0.5,1,0.75,20:45:16,455822
http://bj.fang.lianjia.com/,200,0.5,0,0.25,20:45:23,5427
http://bj.house.sina.com.cn/,200,0.5,1,0.75,20:45:28,341070
http://black2com.blogspot.com/,200,0.5,1,0.75,20:45:30,371030
http://bj.news.anjuke.com/,200,0.5,0,0.25,20:45:31,122668
http://bj.loupan.com/,200,0.5,2,1.25,20:45:31,199002
http://aertog.blogspot.com/,200,0.5,2,1.25,20:45:32,172271
http://allthingsger.blogspot.com/,200,0.5,2,1.25,20:45:33,219345
http://acrossthekitchentable.blogspot.com/,200,0.5,0,0.25,20:45:34,215238
http://adventuresinink.blogspot.com/,200,0.5,0,0.25,20:45:36,123880
http://aertog.blogspot.co.uk/2010/07/sit-on-it-mother.html,200,0.5,0,0.25,20:45:37,148345
http://afogofideas.blogspot.com/,200,0.5,1,0.75,20:45:38,17414
http://afewgoodtimesinmylife.blogspot.com/,200,0.5,2,1.25,20:45:38,166137
http://alexisdeacon.blogspot.com/,200,0.5,1,0.75,20:45:38,93236
http://alwiseman.com/,200,0.5,0,0.25,20:45:39,797
http://acrossthekitchentable.blogspot.de/,200,0.5,0,0.25,20:45:40,215238
http://alexisdeacon.tumblr.com/,200,0.5,0,0.25,20:45:40,53233
http://27leggies.blogspot.com/,200,0.5,1,0.75,20:45:41,117283
http://artdecade.blogspot.com/,200,0.5,3,1.75,20:45:42,175768
http://anorthcountrybhoy2.blogspot.com/feeds/posts/default,200,0.5,1,0.75,20:45:43,1551
http://andbeforethefirstkiss.blogspot.com/,200,0.5,3,1.75,20:45:43,146336
http://ambulansen.blogspot.com/,200,0.5,0,0.25,20:45:45,51756
http://1000000milesaway.blogspot.com/,200,0.5,0,0.25,20:45:45,37259
http://acidtestdjs.wordpress.com/,200,0.5,0,0.25,20:45:45,104099
http://2-4-hours.blogspot.com/,200,0.5,0,0.25,20:45:47,51865
http://allsexistape.blogspot.com/,200,0.5,0,0.25,20:45:48,152967
http://amonsieurwillyworld.blogspot.com/,200,0.5,0,0.25,20:45:49,96346
http://americanathlete.blogspot.com/,200,0.5,1,0.75,20:45:50,120391
http://acidjazzy.blogspot.com/,200,0.5,0,0.25,20:45:52,99162
http://ankaret.blogspot.com/,200,0.5,0,0.25,20:45:53,82859
http://amthenfm.wordpress.com/,200,0.5,0,0.25,20:45:54,112230
http://agentledissolve.blogspot.com/,200,0.5,0,0.25,20:45:54,31089
http://abouthevibez.blogspot.com/,200,0.5,0,0.25,20:45:55,19390
http://algoparaescuchar.blogspot.com/,200,0.5,0,0.25,20:45:56,8153
http://alltribes.blogspot.com/,200,0.5,0,0.25,20:45:57,40024
http://alma-matters.blogspot.com/,200,0.5,0,0.25,20:45:58,57257
http://anothernightonearth.blogspot.com/,200,0.5,1,0.75,20:45:58,101624
http://alainfinkielkrautrock.blogspot.com/,200,0.5,0,0.25,20:46:01,145812
http://areyoufamiliar.blogspot.com/,200,0.5,0,0.25,20:46:01,103333
http://allmusic.com/cg/amg.dll?p=amg&sql=11:0dxsa9cgi23a,200,0.5,0,0.25,20:46:02,238124
http://aordisco.blogspot.com/,200,0.5,1,0.75,20:46:03,269877
http://anightoutwithdiscodave.blogspot.com/,200,0.5,0,0.25,20:46:04,89395
http://arpeasynod.blogspot.com/,200,0.5,0,0.25,20:46:05,127516
http://artforspastics.blogspot.com/,200,0.5,2,1.25,20:46:06,116718
http://asrestlessasweare.blogspot.com/,200,0.5,0,0.25,20:46:07,66685
http://anightoutwithdiscodave.blogspot.se/2012/04/discos-transmission-4-fernando.html,200,0.5,0,0.25,20:46:08,44899
http://200lbu.blogspot.com/,200,0.5,0,0.25,20:46:08,168227
http://12xu.bigcartel.com/product/various-artists-bring-beer-lp-12xu-036-1,200,0.5,0,0.25,20:46:11,26587
http://astronauts.org.uk/,200,0.5,0,0.25,20:46:11,729
http://ax.phobos.apple.com.edgesuite.net/WebObjects/MZStore.woa/wa/browserRedirect?url=itms%253A%252F%252Fax.phobos.apple.com.edgesuite.net%252FWebObjects%252FMZStore.woa%252Fwa%252FviewPodcast%253Fid%253D266574516%2526s%253D143444,200,0.5,0,0.25,20:46:14,5194
http://balooscartoonblog.blogspot.com/,200,0.5,2,1.25,20:46:16,124002
http://baggingarea.blogspot.com/,200,0.5,7,3.75,20:46:16,713824
http://anorakthing.blogspot.com/,200,0.5,1,0.75,20:46:21,232817
http://ansric.blogspot.com/,200,0.5,0,0.25,20:46:21,95359
http://andrewdarlington.blogspot.com/,200,0.5,1,0.75,20:46:23,218617
http://ac-cygnusx.blogspot.com/,200,0.5,0,0.25,20:46:25,93041
http://ansric.pbwiki.com/bio,200,0.5,0,0.25,20:46:26,18613
http://baloo-baloosnon-politicalcartoonblog.blogspot.com/,200,0.5,1,0.75,20:46:27,97708
http://ansric.pbworks.com/w/session/login,200,0.5,5,2.75,20:46:28,6181
http://baloo-standupguy.blogspot.com/,200,0.5,2,1.25,20:46:30,75398
http://baloocartoons.wordpress.com/,200,0.5,0,0.25,20:46:31,86889
http://baloosdailyadultcartoon.blogspot.com/,200,0.5,0,0.25,20:46:32,45023
http://baloosdailyanimalcartoon.blogspot.com/,200,0.5,1,0.75,20:46:33,54642
http://baloosdailycavemancartoon.blogspot.com/,200,0.5,1,0.75,20:46:33,58536
http://baloosdailybusinesscartoon.blogspot.com/,200,0.5,1,0.75,20:46:33,55333
http://baloosdailycomputercartoon.blogspot.com/,200,0.5,1,0.75,20:46:34,56290
http://baloosdailyeducationcartoon.blogspot.com/,200,0.5,1,0.75,20:46:35,51407
http://baloosdailykingandqueencartoon.blogspot.com/,200,0.5,1,0.75,20:46:35,49041
http://baloosdailygurucartoon.blogspot.com/,200,0.5,1,0.75,20:46:35,49440
http://baloosdailymedicalcartoon.blogspot.com/,200,0.5,1,0.75,20:46:37,54731
http://baloosdailymarriageandrelationshipsca.blogspot.com/,200,0.5,1,0.75,20:46:38,54274
http://baloosdailypoliticscartoon.blogspot.com/,200,0.5,1,0.75,20:46:38,51632
http://baloosdailyreligioncartoon.blogspot.com/,200,0.5,1,0.75,20:46:38,54830
http://baloosdailysciencecartoon.blogspot.com/,200,0.5,1,0.75,20:46:39,53028
http://banananutrament.blogspot.com/,200,0.5,0,0.25,20:46:39,58769
http://baloossexycartoons.blogspot.com/,200,0.5,1,0.75,20:46:40,81309
http://bananaspam.blogspot.com/,200,0.5,0,0.25,20:46:41,68643
http://articles.latimes.com/2012/jul/07/entertainment/la-et-ms-emerson-brothers-20120708%20,200,0.5,0,0.25,20:46:42,210262
http://acuterecords.com/blog/,200,0.5,1,0.75,20:46:43,65134
http://555enterprises.blogspot.com/2016/05/the-lines-hull-down.html,200,0.5,0,0.25,20:46:44,194273
http://acidted.blogspot.com/,200,0.5,0,0.25,20:46:45,90461
http://10yearvintage.blogspot.com/,200,0.5,1,0.75,20:46:46,16877
http://20yearvintage.blogspot.com/,200,0.5,1,0.75,20:46:46,16897
http://40yearvintage.blogspot.com/,200,0.5,1,0.75,20:46:47,16877
http://30yearvintage.blogspot.com/,200,0.5,1,0.75,20:46:47,16877
http://50yearvintage.blogspot.com/,200,0.5,1,0.75,20:46:47,16877
http://60yearvintage.blogspot.com/,200,0.5,1,0.75,20:46:48,16971
http://andwhatwillbeleftofthem.blogspot.com/,200,0.5,1,0.75,20:46:48,197314
http://basilikacoop.textdriven.com/inner/,200,0.5,0,0.25,20:46:50,1285
http://bat-bean-beam.blogspot.com/,200,0.5,1,0.75,20:46:52,96268
http://beatelectric.blogspot.com/,200,0.5,7,3.75,20:46:53,187598
http://aromanceofdotsanddashes.blogspot.com/,200,0.5,0,0.25,20:46:55,84467
http://433rpm.blogspot.com/,200,0.5,0,0.25,20:46:56,100802
http://aberrantadherents.blogspot.com/,200,0.5,0,0.25,20:46:58,168686
http://bat-bean-beam.blogspot.co.nz/2014/10/dirty-journalism.html,200,0.5,11,5.75,20:46:59,100755
http://01fragments.blogspot.com/,200,0.5,1,0.75,20:47:00,117709
http://acetoeteno.blogspot.com/,200,0.5,0,0.25,20:47:04,410954
http://andreaskolovos.blogspot.com/,200,0.5,0,0.25,20:47:04,98894
http://anniesanimal.blogspot.com/,200,0.5,2,1.25,20:47:04,95885
http://abracatambra.blogspot.com/,200,0.5,0,0.25,20:47:05,78744
